start station id,start station name,start station latitude,start station longitude
3302.0,Columbus Ave & W 103 St,40.7969347,-73.9643412291
3612.0,30 Ave & 21 St,40.77037429999999,-73.9286078
3714.0,Division Av & Hooper St,40.70684203101325,-73.9544353965357
508.0,W 46 St & 11 Ave,40.76341379,-73.99667444
502.0,Henry St & Grand St,40.714215,-73.981346
79.0,Franklin St & W Broadway,40.71911552,-74.00666661
3630.0,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999998
3372.0,E 74 St & 1 Ave,40.7689738,-73.95482273
3783.0,Cliff St & Fulton St,40.70838,-74.00495
3592.0,Crescent St & Broadway,40.7633589,-73.92864709999998
